_id,name,desp,price,area,material,landOptions,contractor,images,__v,cleaned_description,cleaned_name,appartment,area,bakery,bookstore,building,buildong,bungalow,bunglow,cafe,caffe,cape,center,cod,colonial,commercial,complex,cottage,design,excellent,factory,farmhouse,headquarters,hotel,house,lakh,land,live,material,modern,offer,office,option,penthouse,premium,price,shop,showroom,spacious,sqft,store,studio,treehouse,villa
66fd89a415ecd00aa666164a,Building,This Building offers a spacious area of 1650 sqft and is priced at ₹120 lakhs. It is designed for modern living with premium materials and offers excellent land options.,120,1650,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/exterior/building_50_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/exterior/building_50_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/exterior/building_50_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/exterior/building_50_ext_4.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/interior/building_50_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/interior/building_50_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/interior/building_50_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/interior/building_50_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/interior/building_50_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/interior/building_50_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/interior/building_50_int_7.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_50/plan/building_50_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a415ecd00aa666164c,Building,This Building offers a spacious area of 1650 sqft and is priced at ₹115 lakhs. It is designed for modern living with premium materials and offers excellent land options.,115,1650,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/exterior/Building_5001_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/exterior/Building_5001_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/exterior/Building_5001_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/exterior/Building_5001_ext_4.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/interior/Building_5001_int_9.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5001/plan/Building_5001_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a415ecd00aa666164e,Building,This Building offers a spacious area of 1800 sqft and is priced at ₹115 lakhs. It is designed for modern living with premium materials and offers excellent land options.,115,1800,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/exterior/Building_5002_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/exterior/Building_5002_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/exterior/Building_5002_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/exterior/Building_5002_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/exterior/Building_5002_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/exterior/Building_5002_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/exterior/Building_5002_ext_7.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/interior/Building_5002_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/interior/Building_5002_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/interior/Building_5002_int_3.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5002/plan/Building_5002_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a415ecd00aa6661650,Building,This Building offers a spacious area of 1700 sqft and is priced at ₹125 lakhs. It is designed for modern living with premium materials and offers excellent land options.,125,1700,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Building_5003_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Building_5003_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Building_5003_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Building_5003_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Building_5003_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Hous e L re a c t Facade .jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Hous e L re a c t Forest .jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Hous e L re a c t Stairs Handrail .jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Hous e L re a c t Windows .jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/exterior/Hous e L re a c t Windows Stairs Facade Handrail .jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/interior/Building_5003_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/interior/Building_5003_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/interior/Building_5003_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/interior/Hous e L re a c t Table Chair Windows .jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/interior/Hous e L re a c t Table Windows Chair .jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/interior/Hous e L re a c t Windows Beam Handrail .jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/plan/Building_5003_pln_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5003/plan/Hous e L re a c t Drawings .jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a415ecd00aa6661652,Building,This Building offers a spacious area of 1500 sqft and is priced at ₹120 lakhs. It is designed for modern living with premium materials and offers excellent land options.,120,1500,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/exterior/Building_5004_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/exterior/Building_5004_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/exterior/Building_5004_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/exterior/Building_5004_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/exterior/Building_5004_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/exterior/Building_5004_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/exterior/Building_5004_ext_7.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/interior/Building_5004_int_1.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_5004/plan/Building_5004_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a415ecd00aa6661654,Building,This Building offers a spacious area of 1700 sqft and is priced at ₹125 lakhs. It is designed for modern living with premium materials and offers excellent land options.,125,1700,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_505/exterior/Building_505_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_505/exterior/Building_505_ext_2.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_505/interior/Building_505_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_505/interior/Building_505_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_505/interior/Building_505_int_3.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_505/plan/Building_505_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a515ecd00aa6661656,Building,This Building offers a spacious area of 1500 sqft and is priced at ₹120 lakhs. It is designed for modern living with premium materials and offers excellent land options.,120,1500,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/exterior/Building_516_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/exterior/Building_516_ext_2.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_12.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/interior/Building_516_int_9.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_516/plan/Building_516_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a515ecd00aa6661658,Building,This Building offers a spacious area of 1500 sqft and is priced at ₹115 lakhs. It is designed for modern living with premium materials and offers excellent land options.,115,1500,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/exterior/building_52_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/exterior/building_52_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/exterior/building_52_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/exterior/building_52_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/exterior/building_52_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/exterior/building_52_ext_6.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/interior/building_52_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/interior/building_52_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/interior/building_52_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/interior/building_52_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/interior/building_52_int_5.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_52/plan/building_52_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a515ecd00aa666165a,Building,This Building offers a spacious area of 1650 sqft and is priced at ₹110 lakhs. It is designed for modern living with premium materials and offers excellent land options.,110,1650,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/exterior/Building_557_ext_9.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/interior/Building_557_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/interior/Building_557_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/interior/Building_557_int_3.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_557/plan/Building_557_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a515ecd00aa666165c,Building,This Building offers a spacious area of 1650 sqft and is priced at ₹100 lakhs. It is designed for modern living with premium materials and offers excellent land options.,100,1650,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_56/exterior/building_56_ext_1.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_56/interior/building_56_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_56/interior/building_56_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_56/interior/building_56_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_56/interior/building_56_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_56/interior/building_56_int_5.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_56/plan/building_56_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a515ecd00aa666165e,Building,This Building offers a spacious area of 1500 sqft and is priced at ₹100 lakhs. It is designed for modern living with premium materials and offers excellent land options.,100,1500,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/exterior/Building_560_ext_9.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/interior/Building_560_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/interior/Building_560_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/interior/Building_560_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/interior/Building_560_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/interior/Building_560_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/interior/Building_560_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/interior/Building_560_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/interior/Building_560_int_8.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_560/plan/Building_560_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
66fd89a515ecd00aa6661660,Building,This Building offers a spacious area of 1500 sqft and is priced at ₹90 lakhs. It is designed for modern living with premium materials and offers excellent land options.,90,1500,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],"{'name': 'John Doe', 'contact': '1234567890'}","{'exterior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/exterior/building_59_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/exterior/building_59_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/exterior/building_59_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/exterior/building_59_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/exterior/building_59_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/exterior/building_59_ext_6.jpg'], 'interior': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/interior/building_59_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/interior/building_59_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/interior/building_59_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/interior/building_59_int_4.jpg'], 'plan': ['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_59/plan/building_59_pln_1.jpg']}",0,building offer spacious area sqft price lakh design modern live premium material offer excellent land option,build,0.0,0.20519144138673287,0.0,0.0,0.5331416608067637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0,0.0,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.20519144138673287,0.41038288277346574,0.0,0.20519144138673287,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.20519144138673287,0.20519144138673287,0.0,0.0,0.0,0.0
