_id,name,description,price,area,material,landOptions,contractor_name,contractor_contact,images_exterior,images_interior,images_plan
6706f130dff7de9de76e1790,Building,This Building offers a spacious area of 4300 sqft and is priced at ₹265 lakhs. It is designed for modern living with premium materials and offers excellent land options.,265,4300,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/exterior/building_131_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/exterior/building_131_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/exterior/building_131_ext_3.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/interior/building_131_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/interior/building_131_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/interior/building_131_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/interior/building_131_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/interior/building_131_int_5.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_131/plan/building_131_pln_1.jpg']
6706f130dff7de9de76e1792,Building,This Building offers a spacious area of 4250 sqft and is priced at ₹265 lakhs. It is designed for modern living with premium materials and offers excellent land options.,265,4250,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/exterior/building_132_ext_1.jpg'],"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/interior/building_132_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_132/plan/building_132_pln_1.jpg']
6706f130dff7de9de76e1794,Building,This Building offers a spacious area of 4100 sqft and is priced at ₹260 lakhs. It is designed for modern living with premium materials and offers excellent land options.,260,4100,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_135/exterior/building_135_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_135/exterior/building_135_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_135/exterior/building_135_ext_3.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_135/interior/building_135_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_135/interior/building_135_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_135/interior/building_135_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_135/interior/building_135_int_4.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_135/plan/building_135_pln_1.jpg']
6706f130dff7de9de76e1796,Building,This Building offers a spacious area of 4300 sqft and is priced at ₹250 lakhs. It is designed for modern living with premium materials and offers excellent land options.,250,4300,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_139/exterior/building_139_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_139/exterior/building_139_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_139/exterior/building_139_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_139/exterior/building_139_ext_4.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_139/interior/building_139_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_139/interior/building_139_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_139/interior/building_139_int_3.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_139/plan/building_139_pln_1.jpg']
6706f130dff7de9de76e1798,Building,This Building offers a spacious area of 4400 sqft and is priced at ₹255 lakhs. It is designed for modern living with premium materials and offers excellent land options.,255,4400,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/exterior/Building_1412_ext_9.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_12.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/interior/Building_1412_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1412/plan/Building_1412_pln_1.jpg']
6706f130dff7de9de76e179a,Building,This Building offers a spacious area of 4350 sqft and is priced at ₹245 lakhs. It is designed for modern living with premium materials and offers excellent land options.,245,4350,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/exterior/building_143_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/exterior/building_143_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/exterior/building_143_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/exterior/building_143_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/exterior/building_143_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/exterior/building_143_ext_6.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/interior/building_143_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/interior/building_143_int_2.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_143/plan/building_143_pln_1.jpg']
6706f131dff7de9de76e179c,Building,This Building offers a spacious area of 4450 sqft and is priced at ₹235 lakhs. It is designed for modern living with premium materials and offers excellent land options.,235,4450,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/exterior/Building_1444_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/exterior/Building_1444_ext_2.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/interior/Building_1444_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/interior/Building_1444_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/interior/Building_1444_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/interior/Building_1444_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/interior/Building_1444_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/interior/Building_1444_int_6.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1444/plan/Building_1444_pln_1.jpg']
6706f131dff7de9de76e179e,Building,This Building offers a spacious area of 4550 sqft and is priced at ₹240 lakhs. It is designed for modern living with premium materials and offers excellent land options.,240,4550,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/exterior/Building_1473_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/exterior/Building_1473_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/exterior/Building_1473_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/exterior/Building_1473_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/exterior/Building_1473_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/exterior/Building_1473_ext_6.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/interior/Building_1473_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/interior/Building_1473_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/interior/Building_1473_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/interior/Building_1473_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/interior/Building_1473_int_5.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1473/plan/Building_1473_pln_1.jpg']
6706f131dff7de9de76e17a0,Building,This Building offers a spacious area of 4400 sqft and is priced at ₹230 lakhs. It is designed for modern living with premium materials and offers excellent land options.,230,4400,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/exterior/Building_150_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/exterior/Building_150_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/exterior/building_150_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/exterior/building_150_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/exterior/building_150_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/exterior/building_150_ext_4.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/interior/building_150_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/interior/building_150_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/interior/building_150_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/interior/building_150_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/interior/building_150_int_5.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_150/plan/building_150_pln_1.jpg']
6706f131dff7de9de76e17a2,Building,This Building offers a spacious area of 4350 sqft and is priced at ₹240 lakhs. It is designed for modern living with premium materials and offers excellent land options.,240,4350,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/exterior/Building_1518_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/exterior/Building_1518_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/exterior/Building_1518_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/exterior/Building_1518_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/exterior/Building_1518_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/exterior/Building_1518_ext_6.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/interior/Building_1518_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/interior/Building_1518_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/interior/Building_1518_int_3.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_1518/plan/Building_1518_pln_1.jpg']
6706f131dff7de9de76e17a4,Building,This Building offers a spacious area of 4300 sqft and is priced at ₹250 lakhs. It is designed for modern living with premium materials and offers excellent land options.,250,4300,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/exterior/building_155_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/exterior/building_155_ext_2.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/interior/building_155_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/interior/building_155_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/interior/building_155_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/interior/building_155_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/interior/building_155_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/interior/building_155_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/interior/building_155_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/interior/building_155_int_8.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_155/plan/building_155_pln_1.jpg']
6706f131dff7de9de76e17a6,Building,This Building offers a spacious area of 4500 sqft and is priced at ₹260 lakhs. It is designed for modern living with premium materials and offers excellent land options.,260,4500,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/exterior/building_156_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/exterior/building_156_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/exterior/building_156_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/exterior/building_156_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/exterior/building_156_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/exterior/building_156_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/exterior/building_156_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/exterior/building_156_ext_8.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/interior/building_156_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_156/plan/building_156_pln_1.jpg']
6706f132dff7de9de76e17a8,Building,This Building offers a spacious area of 4500 sqft and is priced at ₹250 lakhs. It is designed for modern living with premium materials and offers excellent land options.,250,4500,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/exterior/building_157_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/exterior/building_157_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/exterior/building_157_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/exterior/building_157_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/exterior/building_157_ext_5.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/interior/building_157_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/interior/building_157_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/interior/building_157_int_3.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_157/plan/building_157_pln_1.jpg']
6706f132dff7de9de76e17aa,Building,This Building offers a spacious area of 4350 sqft and is priced at ₹250 lakhs. It is designed for modern living with premium materials and offers excellent land options.,250,4350,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/exterior/building_168_ext_9.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/interior/building_168_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_168/plan/building_168_pln_1.jpg']
6706f132dff7de9de76e17ac,Building,This Building offers a spacious area of 4150 sqft and is priced at ₹250 lakhs. It is designed for modern living with premium materials and offers excellent land options.,250,4150,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_170/exterior/Building_170_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_170/exterior/Building_170_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_170/exterior/building_170_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_170/exterior/building_170_ext_2.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_170/interior/building_170_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_170/interior/building_170_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_170/interior/building_170_int_3.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_170/plan/building_170_pln_1.jpg']
6706f132dff7de9de76e17ae,Building,This Building offers a spacious area of 4000 sqft and is priced at ₹250 lakhs. It is designed for modern living with premium materials and offers excellent land options.,250,4000,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/exterior/building_171_ext_9.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/interior/building_171_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_171/plan/building_171_pln_1.jpg']
6706f132dff7de9de76e17b0,Building,This Building offers a spacious area of 4150 sqft and is priced at ₹255 lakhs. It is designed for modern living with premium materials and offers excellent land options.,255,4150,"Concrete, Cement, Wood, Glass, Steel, Marbel Rock, Tiles",['Suburban'],John Doe,1234567890,"['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/exterior/Building_172_ext_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/exterior/Building_172_ext_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/exterior/building_172_ext_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/exterior/building_172_ext_2.jpg']","['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_1.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_10.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_11.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_12.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_13.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_14.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_2.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_3.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_4.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_5.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_6.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_7.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_8.jpg', 'https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/interior/building_172_int_9.jpg']",['https://house-designs-data.s3.ap-south-1.amazonaws.com/Building_172/plan/building_172_pln_1.jpg']
